transcript_id	transcript_length	transcript_source	evalue	score_type	symbol	blast_description	blast_symbol	target_species
dd_Smed_v6_7574_0_1	552	PLDB	9.00E-07	e-value	NP_112214.1	"NUAK family, SNF1-like kinase, 2"	NUAK2 SNARK	Homo sapiens
dd_Smed_v6_758_1_1	2605	PLDB	0	e-value	NP_003290.1	heat shock protein 90kDa beta family member 1	HSP90B1 ECGP GP96 GRP94 HEL-S-125m HEL35 TRA1	Homo sapiens
dd_Smed_v6_7626_0_1	543	PLDB	7.00E-15	e-value	NP_061828.1	ubiquitin B	UBB	Homo sapiens
dd_Smed_v6_7630_0_1	1541	PLDB	6.00E-96	e-value	NP_001128582.1	"DnaJ (Hsp40) homolog, subfamily A, member 3"	DNAJA3 HCA57 TID1 hTID-1	Homo sapiens
dd_Smed_v6_7637_0_1	8248	PLDB	0	e-value	NP_001093422.2	"inositol 1,4,5-trisphosphate receptor type 1"	ITPR1 ACV CLA4 INSP3R1 IP3R IP3R1 PPP1R94 SCA15 SCA16 SCA29	Homo sapiens
dd_Smed_v6_7650_0_1	1009	PLDB	1.00E-61	e-value	NP_060352.1	"ceroid-lipofuscinosis, neuronal 6, late infantile, variant"	CLN6 CLN4A HsT18960 nclf	Homo sapiens
dd_Smed_v6_7677_0_1	1355	PLDB	8.00E-43	e-value	NP_001253974.1	proteasome activator subunit 3	PSME3 HEL-S-283 Ki PA28-gamma PA28G PA28gamma REG-GAMMA	Homo sapiens
dd_Smed_v6_7685_0_1	2448	PLDB	9.00E-32	e-value	NP_067062.1	RNA binding motif protein 25	RBM25 NET52 RED120 RNPC7 S164 Snu71 fSAP94	Homo sapiens
dd_Smed_v6_7689_0_1	1828	PLDB	7.00E-66	e-value	NP_001135.3	autocrine motility factor receptor	AMFR GP78 RNF45	Homo sapiens
dd_Smed_v6_7721_0_1	944	PLDB	2.00E-45	e-value	NP_057246.2	inhibitor of growth family member 4	ING4 my036 p29ING4	Homo sapiens
dd_Smed_v6_7724_0_1	2057	PLDB	2.00E-145	e-value	XP_006715998.1	homeodomain interacting protein kinase 2	HIPK2 PRO0593	Homo sapiens
dd_Smed_v6_7729_0_1	1445	PLDB	7.00E-77	e-value	NP_002551.2	purinergic receptor P2X 4	P2RX4 P2X4 P2X4R	Homo sapiens
dd_Smed_v6_77446_0_1	274	PLDB	1.00E-32	e-value	NP_001280142.1	"tubulin, beta class I"	TUBB CDCBM6 M40 OK/SW-cl.56 TUBB1 TUBB5	Homo sapiens
dd_Smed_v6_7758_0_1	3087	PLDB	6.00E-150	e-value	NP_002171.2	immunoglobulin mu binding protein 2	IGHMBP2 CATF1 HCSA HMN6 SMARD1 SMUBP2 ZFAND7	Homo sapiens
dd_Smed_v6_77595_0_2	442	PLDB	2.00E-13	e-value	NP_001096138.1	proteasome subunit alpha 4	PSMA4 HC9 HsT17706 PSC9	Homo sapiens
dd_Smed_v6_7760_0_1	2565	PLDB	3.00E-80	e-value	NP_722560.1	protein tyrosine kinase 2	PTK2 FADK FAK FAK1 FRNK PPP1R71 p125FAK pp125FAK	Homo sapiens
dd_Smed_v6_7781_0_1	859	PLDB	5.00E-71	e-value	NP_005800.3	peroxiredoxin 2	PRDX2 HEL-S-2a NKEF-B NKEFB PRP PRX2 PRXII PTX1 TDPX1 TPX1 TSA	Homo sapiens
dd_Smed_v6_7782_0_1	439	PLDB	1.00E-18	e-value	NP_057181.1	immediate early response 3 interacting protein 1	IER3IP1 MEDS PRO2309	Homo sapiens
dd_Smed_v6_77832_0_1	329	PLDB	4.00E-16	e-value	NP_002061.1	G protein subunit alpha i2	GNAI2 GIP GNAI2B H_LUCA15.1 H_LUCA16.1	Homo sapiens
dd_Smed_v6_7794_0_1	9162	PLDB	2.00E-59	e-value	NP_056161.2	"zinc finger, FYVE domain containing 26"	ZFYVE26 FYVE-CENT SPG15	Homo sapiens
dd_Smed_v6_7819_0_1	3659	PLDB	2.00E-106	e-value	XP_006711794.1	lysosomal trafficking regulator	LYST CHS CHS1	Homo sapiens
dd_Smed_v6_7823_2_1	3192	PLDB	1.00E-47	e-value	XP_005257325.1	acetyl-CoA carboxylase alpha	ACACA ACAC ACACAD ACC ACC1 ACCA	Homo sapiens
dd_Smed_v6_78321_0_1	351	PLDB	2.00E-07	e-value	NP_919415.2	VAMP associated protein A	VAPA VAP-33 VAP-A VAP33 hVAP-33	Homo sapiens
dd_Smed_v6_7838_0_1	1332	PLDB	7.00E-108	e-value	NP_002551.2	purinergic receptor P2X 4	P2RX4 P2X4 P2X4R	Homo sapiens
dd_Smed_v6_7852_0_1	978	PLDB	1.00E-45	e-value	NP_061764.2	"ceroid-lipofuscinosis, neuronal 8"	CLN8 C8orf61 EPMR	Homo sapiens
dd_Smed_v6_7865_0_1	1542	PLDB	1.00E-86	e-value	NP_002551.2	purinergic receptor P2X 4	P2RX4 P2X4 P2X4R	Homo sapiens
dd_Smed_v6_7869_0_1	10100	PLDB	0	e-value	XP_006721989.1	neurofibromin 1	NF1 NFNS VRNF WSS	Homo sapiens
dd_Smed_v6_786_0_1	1479	PLDB	8.00E-89	e-value	NP_000261.2	purine nucleoside phosphorylase	PNP NP PRO1837 PUNP	Homo sapiens
dd_Smed_v6_78762_0_1	306	PLDB	3.00E-06	e-value	NP_000233.1	mannose binding lectin 2	MBL2 COLEC1 HSMBPC MBL MBL2D MBP MBP-C MBP1 MBPD	Homo sapiens
dd_Smed_v6_7897_0_1	2760	PLDB	2.00E-53	e-value	NP_075593.1	fibroblast growth factor receptor 1	FGFR1 BFGFR CD331 CEK FGFBR FGFR-1 FLG FLT-2 FLT2 HBGFR HH2 HRTFDS KAL2 N-SAM OGD bFGF-R-1	Homo sapiens
dd_Smed_v6_7897_0_2	2707	PLDB	1.00E-53	e-value	NP_075594.1	fibroblast growth factor receptor 1	FGFR1 BFGFR CD331 CEK FGFBR FGFR-1 FLG FLT-2 FLT2 HBGFR HH2 HRTFDS KAL2 N-SAM OGD bFGF-R-1	Homo sapiens
dd_Smed_v6_7897_0_3	2370	PLDB	8.00E-54	e-value	NP_075593.1	fibroblast growth factor receptor 1	FGFR1 BFGFR CD331 CEK FGFBR FGFR-1 FLG FLT-2 FLT2 HBGFR HH2 HRTFDS KAL2 N-SAM OGD bFGF-R-1	Homo sapiens
dd_Smed_v6_7911_0_1	3070	PLDB	2.00E-134	e-value	NP_005003.2	receptor tyrosine kinase-like orphan receptor 1	ROR1 NTRKR1 dJ537F10.1	Homo sapiens
dd_Smed_v6_7912_0_1	1020	PLDB	5.00E-33	e-value	NP_001123509.1	ELMO domain containing 1	ELMOD1	Homo sapiens
dd_Smed_v6_7954_0_1	706	PLDB	7.00E-10	e-value	NP_003737.1	dynein light chain LC8-type 1	DYNLL1 DLC1 DLC8 DNCL1 DNCLC1 LC8 LC8a PIN hdlc1	Homo sapiens
dd_Smed_v6_7964_0_1	3249	PLDB	0	e-value	NP_001265272.1	"actinin, alpha 2"	ACTN2 CMD1AA	Homo sapiens
dd_Smed_v6_7971_0_1	477	PLDB	5.00E-54	e-value	NP_002785.1	proteasome subunit beta 2	PSMB2 HC7-I	Homo sapiens
dd_Smed_v6_79729_0_1	310	PLDB	5.00E-45	e-value	XP_005248020.1	G protein-coupled receptor kinase 4	GRK4 GPRK2L GPRK4 GRK4a IT11	Homo sapiens
dd_Smed_v6_7999_0_1	985	PLDB	7.00E-10	e-value	NP_005441.1	noggin	NOG SYM1 SYNS1	Homo sapiens
dd_Smed_v6_799_0_1	1890	PLDB	2.00E-86	e-value	NP_001347.3	"DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked"	DDX3X DBX DDX14 DDX3 HLP2	Homo sapiens
dd_Smed_v6_8010_0_1	2595	PLDB	0	e-value	NP_005391.1	protein kinase C epsilon	PRKCE PKCE nPKC-epsilon	Homo sapiens
dd_Smed_v6_8022_0_1	1766	PLDB	7.00E-74	e-value	NP_001165600.1	"HCK proto-oncogene, Src family tyrosine kinase"	HCK JTK9 p59Hck p61Hck	Homo sapiens
dd_Smed_v6_8025_0_1	3154	PLDB	0	e-value	NP_006209.2	"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha"	PIK3CA CLOVE CWS5 MCAP MCM MCMTC PI3K p110-alpha	Homo sapiens
dd_Smed_v6_8046_0_1	1748	PLDB	4.00E-32	e-value	NP_004611.1	TNF receptor associated factor 6	TRAF6 MGC:3310 RNF85	Homo sapiens
dd_Smed_v6_80588_0_1	447	PLDB	6.00E-54	e-value	NP_001009.1	ribosomal protein S15	RPS15 RIG S15	Homo sapiens
dd_Smed_v6_805_0_1	1432	PLDB	2.00E-112	e-value	NP_005138.3	DnaJ heat shock protein family (Hsp40) member A3	DNAJA3 HCA57 TID1 hTID-1	Homo sapiens
dd_Smed_v6_80803_0_1	366	PLDB	5.00E-12	e-value	NP_075567.2	ubiquitin-conjugating enzyme E2Z	UBE2Z USE1	Homo sapiens
dd_Smed_v6_8109_0_1	1574	PLDB	1.00E-18	e-value	XP_006720307.1	TNF receptor-associated factor 3	TRAF3 CAP-1 CAP1 CD40bp CRAF1 IIAE5 LAP1	Homo sapiens
dd_Smed_v6_8112_0_1	3397	PLDB	2.00E-137	e-value	NP_055892.2	sterile alpha and TIR motif containing 1	SARM1 MyD88-5 SAMD2 SARM	Homo sapiens
dd_Smed_v6_8127_0_1	1186	PLDB	2.00E-31	e-value	NP_003291.2	TNF receptor associated factor 3	TRAF3 CAP-1 CAP1 CD40bp CRAF1 IIAE5 LAP1	Homo sapiens
dd_Smed_v6_8130_0_1	1777	PLDB	7.00E-10	e-value	NP_004051.1	cyclin G1	CCNG1 CCNG	Homo sapiens
dd_Smed_v6_813_0_1	843	PLDB	1.00E-110	e-value	NP_001655.1	ras homolog family member A	RHOA ARH12 ARHA RHO12 RHOH12	Homo sapiens
dd_Smed_v6_8155_0_4	482	PLDB	2.00E-06	e-value	NP_001335.1	defender against cell death 1	DAD1 OST2	Homo sapiens
dd_Smed_v6_8155_1_1	1169	PLDB	1.00E-07	e-value	NP_001158.2	X-linked inhibitor of apoptosis	XIAP API3 BIRC4 IAP-3 ILP1 MIHA XLP2 hIAP-3 hIAP3	Homo sapiens
dd_Smed_v6_8183_0_1	1349	PLDB	5.00E-160	e-value	NP_004926.1	cyclin-dependent kinase 5	CDK5 PSSALRE	Homo sapiens
dd_Smed_v6_8187_0_1	2494	PLDB	3.00E-174	e-value	NP_015566.1	"glutamate receptor, ionotropic, N-methyl D-aspartate 1"	GRIN1 GluN1 MRD8 NMDA1 NMDAR1 NR1	Homo sapiens
dd_Smed_v6_8187_0_2	2450	PLDB	8.00E-175	e-value	XP_005266128.1	"glutamate receptor, ionotropic, N-methyl D-aspartate 1"	GRIN1 GluN1 MRD8 NMDA1 NMDAR1 NR1	Homo sapiens
dd_Smed_v6_8190_0_1	1474	PLDB	9.00E-35	e-value	NP_002307.2	LIM homeobox transcription factor 1 beta	LMX1B LMX1.2 NPS1	Homo sapiens
dd_Smed_v6_8191_0_1	608	PLDB	2.00E-09	e-value	NP_006324.1	C1D nuclear receptor corepressor	C1D LRP1 SUN-CoR SUNCOR hC1D	Homo sapiens
dd_Smed_v6_8193_0_1	1482	PLDB	4.00E-76	e-value	NP_001138576.1	SMAD family member 3	SMAD3 HSPC193 HsT17436 JV15-2 LDS1C LDS3 MADH3	Homo sapiens
dd_Smed_v6_8198_0_1	2428	PLDB	0	e-value	NP_000391.1	excision repair cross-complementation group 2	ERCC2 COFS2 EM9 TFIIH TTD XPD	Homo sapiens
dd_Smed_v6_81_0_1	1435	PLDB	3.00E-128	e-value	NP_001899.1	cathepsin B	CTSB APPS CPSB	Homo sapiens
dd_Smed_v6_82253_0_1	219	PLDB	7.00E-33	e-value	NP_001247436.1	ribosomal protein S3	RPS3 S3	Homo sapiens
dd_Smed_v6_8225_0_1	1981	PLDB	3.00E-26	e-value	NP_065901.1	RAN binding protein 10	RANBP10	Homo sapiens
dd_Smed_v6_8228_0_1	1674	PLDB	2.00E-18	e-value	NP_066961.2	TNF receptor associated factor 2	TRAF2 MGC:45012 TRAP TRAP3	Homo sapiens
dd_Smed_v6_8238_0_1	2724	PLDB	0	e-value	NP_003469.2	cullin 5	CUL5 VACM-1 VACM1	Homo sapiens
dd_Smed_v6_8249_0_1	5039	PLDB	4.00E-38	e-value	XP_006724246.1	calcineurin binding protein 1	CABIN1 CAIN PPP3IN	Homo sapiens
dd_Smed_v6_8311_0_1	1705	PLDB	3.00E-108	e-value	NP_060789.2	tyrosyl-DNA phosphodiesterase 1	TDP1	Homo sapiens
dd_Smed_v6_8315_0_1	4330	PLDB	4.00E-128	e-value	NP_057336.3	baculoviral IAP repeat containing 6	BIRC6 APOLLON BRUCE	Homo sapiens
dd_Smed_v6_8326_0_1	1494	PLDB	6.00E-39	e-value	NP_116786.1	caspase 3	CASP3 CPP32 CPP32B SCA-1	Homo sapiens
dd_Smed_v6_8327_0_1	1696	PLDB	1.00E-13	e-value	NP_005038.1	"proteasome 26S subunit, non-ATPase 5"	PSMD5 S5B	Homo sapiens
dd_Smed_v6_8340_0_1	1818	PLDB	2.00E-06	e-value	XP_006713935.1	fibroblast growth factor receptor 3	FGFR3 ACH CD333 CEK2 HSFGFR3EX JTK4	Homo sapiens
dd_Smed_v6_8349_0_1	2881	PLDB	5.00E-139	e-value	NP_003551.2	phospholipase A2 group VI	PLA2G6 CaI-PLA2 GVI INAD1 IPLA2-VIA NBIA2 NBIA2A NBIA2B PARK14 PLA2 PNPLA9 iPLA2 iPLA2beta	Homo sapiens
dd_Smed_v6_8355_0_1	5371	PLDB	6.00E-177	e-value	XP_005253263.1	MAP kinase activating death domain	MADD DENN IG20 RAB3GEP	Homo sapiens
dd_Smed_v6_8370_0_1	1594	PLDB	1.00E-71	e-value	NP_660143.1	mitogen-activated protein kinase kinase 5	MAP2K5 HsT17454 MAPKK5 MEK5 PRKMK5	Homo sapiens
dd_Smed_v6_83_0_1	1969	PLDB	0	e-value	NP_006079.1	tubulin beta 4B class IVb	TUBB4B Beta2 TUBB2 TUBB2C	Homo sapiens
dd_Smed_v6_84197_0_1	558	PLDB	9.00E-13	e-value	XP_005260538.1	BCL2-like 1	BCL2L1 BCL-XL/S BCL2L BCLX BCLXL BCLXS Bcl-X PPP1R52 bcl-xL bcl-xS	Homo sapiens
dd_Smed_v6_8421_0_1	2204	PLDB	6.00E-64	e-value	NP_066964.1	X-ray repair complementing defective repair in Chinese hamster cells 5	XRCC5 KARP-1 KARP1 KU80 KUB2 Ku86 NFIV	Homo sapiens
dd_Smed_v6_8433_0_1	1994	PLDB	2.00E-82	e-value	NP_001005366.1	lysine (K)-specific demethylase 2B	KDM2B CXXC2 FBXL10 Fbl10 JHDM1B PCCX2	Homo sapiens
dd_Smed_v6_8439_0_1	672	PLDB	2.00E-59	e-value	NP_003943.2	ribosomal protein S6 kinase B2	RPS6KB2 KLS P70-beta P70-beta-1 P70-beta-2 S6K-beta2 S6K2 SRK STK14B p70(S6K)-beta p70S6Kb	Homo sapiens
dd_Smed_v6_8443_0_1	1797	PLDB	8.00E-49	e-value	NP_005417.1	tumor protein p53 binding protein 2	TP53BP2 53BP2 ASPP2 BBP P53BP2 PPP1R13A	Homo sapiens
dd_Smed_v6_8449_0_1	2842	PLDB	2.00E-30	e-value	NP_002410.1	mitogen-activated protein kinase kinase kinase 11	MAP3K11 MEKK11 MLK-3 MLK3 PTK1 SPRK	Homo sapiens
dd_Smed_v6_8462_0_1	12532	PLDB	1.00E-98	e-value	NP_008835.5	"protein kinase, DNA-activated, catalytic polypeptide"	PRKDC DNA-PKcs DNAPK DNPK1 HYRC HYRC1 XRCC7 p350	Homo sapiens
dd_Smed_v6_8469_0_1	1874	PLDB	2.00E-05	e-value	NP_057724.2	mitochondrial ribosomal protein S30	MRPS30 MRP-S30 PAP PDCD9 S30mt	Homo sapiens
dd_Smed_v6_84813_0_1	342	PLDB	2.00E-41	e-value	NP_000984.1	ribosomal protein L31	RPL31 L31	Homo sapiens
dd_Smed_v6_8502_0_1	4361	PLDB	6.00E-52	e-value	NP_085124.2	"dicer 1, ribonuclease type III"	DICER1 DCR1 Dicer HERNA MNG1 RMSE2	Homo sapiens
dd_Smed_v6_8504_0_1	2825	PLDB	2.00E-100	e-value	NP_004813.2	netrin 1	NTN1 NTN1L	Homo sapiens
dd_Smed_v6_8526_0_10	1233	PLDB	3.00E-05	e-value	NP_663748.1	tigger transposable element derived 1	TIGD1 EEYORE	Homo sapiens
dd_Smed_v6_8526_0_11	1209	PLDB	3.00E-05	e-value	NP_663748.1	tigger transposable element derived 1	TIGD1 EEYORE	Homo sapiens
dd_Smed_v6_8533_0_1	2971	PLDB	7.00E-58	e-value	NP_001263223.1	nischarin	NISCH I-1 IR1 IRAS hIRAS	Homo sapiens
dd_Smed_v6_8562_0_1	3313	PLDB	4.00E-100	e-value	NP_001020278.1	"adenosine deaminase, RNA-specific"	ADAR ADAR1 AGS6 DRADA DSH DSRAD G1P1 IFI-4 IFI4 K88DSRBP P136	Homo sapiens
dd_Smed_v6_856_0_1	655	PLDB	3.00E-63	e-value	NP_002503.1	NME/NM23 nucleoside diphosphate kinase 2	NME2 NDKB NDPK-B NDPKB NM23-H2 NM23B PUF	Homo sapiens
dd_Smed_v6_8571_0_1	3440	PLDB	5.00E-171	e-value	NP_005148.2	"ABL proto-oncogene 1, non-receptor tyrosine kinase"	ABL1 ABL JTK7 bcr/abl c-ABL c-ABL1 p150 v-abl	Homo sapiens
dd_Smed_v6_8594_0_1	780	PLDB	6.00E-40	e-value	NP_002805.1	"proteasome 26S subunit, non-ATPase 10"	PSMD10 dJ889N15.2 p28 p28(GANK)	Homo sapiens
dd_Smed_v6_859_0_1	1752	PLDB	0	e-value	NP_001743.1	catalase	CAT	Homo sapiens
dd_Smed_v6_86021_0_1	549	PLDB	3.00E-48	e-value	NP_001280143.1	"tubulin, beta class I"	TUBB CDCBM6 M40 OK/SW-cl.56 TUBB1 TUBB5	Homo sapiens
dd_Smed_v6_8613_0_1	4046	PLDB	0	e-value	NP_001420.2	E1A binding protein p300	EP300 KAT3B RSTS2 p300	Homo sapiens
dd_Smed_v6_8641_0_1	4212	PLDB	1.00E-67	e-value	XP_005246432.1	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4	ERBB4 ALS19 HER4 p180erbB4	Homo sapiens
dd_Smed_v6_8651_0_1	3892	PLDB	4.00E-43	e-value	XP_005259611.1	insulin receptor	INSR CD220 HHF5	Homo sapiens
dd_Smed_v6_8651_0_2	3866	PLDB	3.00E-43	e-value	NP_001073285.1	insulin receptor	INSR CD220 HHF5	Homo sapiens
dd_Smed_v6_8651_0_3	3833	PLDB	4.00E-43	e-value	XP_005259611.1	insulin receptor	INSR CD220 HHF5	Homo sapiens
dd_Smed_v6_8651_0_4	3807	PLDB	3.00E-43	e-value	NP_001073285.1	insulin receptor	INSR CD220 HHF5	Homo sapiens
dd_Smed_v6_86924_0_1	539	PLDB	4.00E-95	e-value	NP_001004.2	ribosomal protein S9	RPS9 S9	Homo sapiens
dd_Smed_v6_87008_0_1	509	PLDB	2.00E-93	e-value	NP_002794.1	"proteasome 26S subunit, ATPase 2"	PSMC2 MSS1 Nbla10058 S7	Homo sapiens
dd_Smed_v6_8740_0_1	1634	PLDB	6.00E-95	e-value	NP_001165600.1	"HCK proto-oncogene, Src family tyrosine kinase"	HCK JTK9 p59Hck p61Hck	Homo sapiens
dd_Smed_v6_8756_0_1	895	PLDB	2.00E-05	e-value	NP_002120.1	high mobility group box 2	HMGB2 HMG2	Homo sapiens
dd_Smed_v6_8785_0_1	1707	PLDB	1.00E-37	e-value	NP_001242935.1	synaptotagmin 14	SYT14 SCAR11 sytXIV	Homo sapiens
dd_Smed_v6_8816_0_1	3589	PLDB	0	e-value	NP_068775.1	glutamate ionotropic receptor kainate type subunit 2	GRIK2 EAA4 GLR6 GLUK6 GLUR6 GluK2 MRT6	Homo sapiens
dd_Smed_v6_8820_0_1	1855	PLDB	4.00E-42	e-value	NP_665804.1	ISL LIM homeobox 2	ISL2	Homo sapiens
dd_Smed_v6_8832_0_1	1491	PLDB	2.00E-31	e-value	NP_003006.2	secreted frizzled related protein 5	SFRP5 SARP3	Homo sapiens
dd_Smed_v6_8899_0_33	4271	PLDB	6.00E-139	e-value	NP_001123316.1	calcium voltage-gated channel subunit alpha1 C	CACNA1C CACH2 CACN2 CACNL1A1 CCHL1A1 CaV1.2 LQT8 TS	Homo sapiens
dd_Smed_v6_8899_0_34	4226	PLDB	5.00E-139	e-value	NP_001123316.1	calcium voltage-gated channel subunit alpha1 C	CACNA1C CACH2 CACN2 CACNL1A1 CCHL1A1 CaV1.2 LQT8 TS	Homo sapiens
dd_Smed_v6_89130_0_1	373	PLDB	2.00E-43	e-value	NP_002795.2	"proteasome 26S subunit, ATPase 3"	PSMC3 TBP1	Homo sapiens
dd_Smed_v6_8933_0_1	3694	PLDB	5.00E-50	e-value	NP_001186356.1	TNF receptor associated factor 3	TRAF3 CAP-1 CAP1 CD40bp CRAF1 IIAE5 LAP1	Homo sapiens
dd_Smed_v6_8950_0_1	764	PLDB	8.00E-22	e-value	NP_057161.1	peptidyl-tRNA hydrolase 2	PTRH2 BIT1 CFAP37 PTH2	Homo sapiens
dd_Smed_v6_8973_0_1	6214	PLDB	5.00E-59	e-value	XP_005254439.1	leukocyte receptor tyrosine kinase	LTK TYK1	Homo sapiens
dd_Smed_v6_8991_0_1	1021	PLDB	3.00E-28	e-value	NP_115652.2	rhomboid domain containing 1	RHBDD1 RRP4	Homo sapiens
dd_Smed_v6_8996_0_1	14056	PLDB	0	e-value	NP_001367.2	"dynein, cytoplasmic 1, heavy chain 1"	DYNC1H1 DHC1 DHC1a DNCH1 DNCL DNECL DYHC Dnchc1 HL-3 SMALED1 p22	Homo sapiens
dd_Smed_v6_9006_0_1	4502	PLDB	1.00E-145	e-value	NP_001073285.1	insulin receptor	INSR CD220 HHF5	Homo sapiens
dd_Smed_v6_9006_0_2	2785	PLDB	5.00E-80	e-value	NP_001073285.1	insulin receptor	INSR CD220 HHF5	Homo sapiens
dd_Smed_v6_9008_0_1	1561	PLDB	3.00E-10	e-value	NP_872606.1	Ras association domain family member 5	RASSF5 Maxp1 NORE1 NORE1A NORE1B RAPL RASSF3	Homo sapiens
dd_Smed_v6_90233_0_1	205	PLDB	7.00E-08	e-value	NP_001335.1	defender against cell death 1	DAD1 OST2	Homo sapiens
dd_Smed_v6_9038_0_1	1736	PLDB	2.00E-18	e-value	NP_116786.1	caspase 3	CASP3 CPP32 CPP32B SCA-1	Homo sapiens
dd_Smed_v6_9038_0_2	1131	PLDB	1.00E-18	e-value	NP_116786.1	caspase 3	CASP3 CPP32 CPP32B SCA-1	Homo sapiens
dd_Smed_v6_9053_0_1	1659	PLDB	4.00E-29	e-value	NP_003027.1	SKI proto-oncogene	SKI SGS SKV	Homo sapiens
dd_Smed_v6_9058_0_1	1140	PLDB	2.00E-35	e-value	XP_005260588.1	serine/threonine kinase 4	STK4 KRS2 MST1 TIIAC YSK3	Homo sapiens
dd_Smed_v6_9075_0_1	3352	PLDB	2.00E-78	e-value	NP_003168.2	spleen tyrosine kinase	SYK p72-Syk	Homo sapiens
dd_Smed_v6_9075_0_2	3310	PLDB	1.00E-78	e-value	NP_001128524.1	spleen tyrosine kinase	SYK p72-Syk	Homo sapiens
dd_Smed_v6_9075_0_3	3305	PLDB	5.00E-77	e-value	NP_001128524.1	spleen tyrosine kinase	SYK p72-Syk	Homo sapiens
dd_Smed_v6_9075_0_4	3263	PLDB	5.00E-77	e-value	NP_001128524.1	spleen tyrosine kinase	SYK p72-Syk	Homo sapiens
dd_Smed_v6_9075_0_5	3083	PLDB	5.00E-79	e-value	NP_001128524.1	spleen tyrosine kinase	SYK p72-Syk	Homo sapiens
dd_Smed_v6_9075_0_6	3036	PLDB	2.00E-77	e-value	NP_001128524.1	spleen tyrosine kinase	SYK p72-Syk	Homo sapiens
dd_Smed_v6_9118_0_1	1796	PLDB	3.00E-172	e-value	NP_597680.2	asparagine synthetase (glutamine-hydrolyzing)	ASNS ASNSD TS11	Homo sapiens
dd_Smed_v6_9129_0_1	1491	PLDB	4.00E-41	e-value	NP_060540.2	single stranded DNA binding protein 3	SSBP3 CSDP SSDP SSDP1	Homo sapiens
dd_Smed_v6_9136_0_1	13025	PLDB	0	e-value	NP_001073932.1	dynein cytoplasmic 2 heavy chain 1	DYNC2H1 ATD3 DHC1b DHC2 DNCH2 DYH1B SRPS2B SRTD3 hdhc11	Homo sapiens
dd_Smed_v6_913_0_1	1068	PLDB	8.00E-85	e-value	NP_008839.2	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"	RAC1 Rac-1 TC-25 p21-Rac1	Homo sapiens
dd_Smed_v6_9140_0_1	3093	PLDB	2.00E-35	e-value	XP_006714296.1	lymphoid enhancer binding factor 1	LEF1 LEF-1 TCF10 TCF1ALPHA TCF7L3	Homo sapiens
dd_Smed_v6_9164_0_1	2434	PLDB	7.00E-49	e-value	NP_001242935.1	synaptotagmin 14	SYT14 SCAR11 sytXIV	Homo sapiens
dd_Smed_v6_9166_0_1	1458	PLDB	3.00E-96	e-value	NP_002551.2	purinergic receptor P2X 4	P2RX4 P2X4 P2X4R	Homo sapiens
dd_Smed_v6_9183_0_1	2601	PLDB	3.00E-98	e-value	NP_001927.3	dipeptidyl-peptidase 6	DPP6 DPPX VF2	Homo sapiens
dd_Smed_v6_9184_0_1	2852	PLDB	5.00E-68	e-value	XP_005255101.1	endoplasmic reticulum to nucleus signaling 2	ERN2 IRE1-BETA IRE1b	Homo sapiens
dd_Smed_v6_9192_0_1	2281	PLDB	8.00E-17	e-value	NP_110436.1	cysteine and serine rich nuclear protein 2	CSRNP2 C12orf2 C12orf22 FAM130A1 PPP1R72 TAIP-12	Homo sapiens
dd_Smed_v6_919_0_1	7960	PLDB	0	e-value	NP_001182461.1	"spectrin, alpha, non-erythrocytic 1"	SPTAN1 EIEE5 NEAS SPTA2	Homo sapiens
dd_Smed_v6_9252_0_1	1258	PLDB	2.00E-107	e-value	NP_620581.1	mitogen-activated protein kinase 14	MAPK14 CSBP CSBP1 CSBP2 CSPB1 EXIP Mxi2 PRKM14 PRKM15 RK SAPK2A p38 p38ALPHA	Homo sapiens
dd_Smed_v6_9272_0_1	4768	PLDB	1.00E-101	e-value	XP_006722806.1	insulin receptor	INSR CD220 HHF5	Homo sapiens
dd_Smed_v6_9288_0_1	3738	PLDB	5.00E-83	e-value	XP_005254545.1	"transient receptor potential cation channel, subfamily M, member 7"	TRPM7 ALSPDC CHAK CHAK1 LTRPC7 TRP-PLIK	Homo sapiens
dd_Smed_v6_9290_0_1	1039	PLDB	9.00E-13	e-value	XP_005270811.1	"glutamate-cysteine ligase, modifier subunit"	GCLM GLCLR	Homo sapiens
dd_Smed_v6_9304_0_1	1062	PLDB	4.00E-78	e-value	NP_066954.2	protein phosphatase 2 regulatory subunit 4	PPP2R4 PP2A PR53 PTPA	Homo sapiens
dd_Smed_v6_9318_0_1	1069	PLDB	2.00E-13	e-value	XP_005266156.1	TNF receptor associated factor 2	TRAF2 MGC:45012 TRAP TRAP3	Homo sapiens
dd_Smed_v6_9343_0_1	4807	PLDB	0	e-value	NP_001073315.1	CREB binding protein	CREBBP CBP KAT3A RSTS	Homo sapiens
dd_Smed_v6_9357_0_1	4926	PLDB	0	e-value	NP_004987.2	ATP binding cassette subfamily C member 1	ABCC1 ABC29 ABCC GS-X MRP MRP1	Homo sapiens
dd_Smed_v6_9359_0_1	2001	PLDB	8.00E-39	e-value	NP_064507.3	potassium channel modulatory factor 1	KCMF1 DEBT91 FIGC PCMF ZZZ1	Homo sapiens
